Time,0
0,-8.37258051593647e-05
0.0001,0.00281672802673054
0.0002,-0.00715428481286125
0.0003,0.00206493196817819
0.0004,-0.00736051707274839
0.0005,0.0028738437521216
0.0006,-0.0068867253022579
0.0007,-0.00260002003349319
0.0008,-0.00452588606964247
0.0009,-0.00121100723847466
0.001,0.00749711162020754
0.0011,0.00175551105106633
0.0012,-0.00248762807427288
0.0013,0.00240988022153246
0.0014,-0.00175795760488968
0.0015,0.00787644428022546
0.0016,-0.00187433746442932
0.0017,0.00383502300572916
0.0018,0.00191559458650862
0.0019,0.00459114762694907
0.002,-0.00287411351730661
0.0021,-0.00706637419911895
0.0022,-0.00501956206405727
0.0023,-0.00568989174430799
0.0024,0.000853514160800343
0.0025,0.00172880713149764
0.0026,-0.00899475478411885
0.0027,0.00399348809545226
0.0028,0.00274821146144183
0.0029,-0.005188583994433
0.003,0.00399028138406579
0.0031,0.0040668474210716
0.0032,0.000722944026000165
0.0033,0.000293955459953189
0.0034,-0.00668200749778451
0.0035,-0.000654232455658716
0.0036,0.00204092284329996
0.0037,-0.00377038895131434
0.0038,-0.00931131832277716
0.0039,-0.00137560263163675
0.004,0.00429639753379158
0.0041,0.00145738729279216
0.0042,0.00829774262744754
0.0043,-0.00327588250344614
0.0044,0.00624122062135937
0.0045,-0.00940976260343853
0.0046,0.00609168733922092
0.0047,-0.00238731162957335
0.0048,0.00449485588009993
0.0049,-0.00412043578111334
0.005,-0.000754992299343934
0.0051,-0.00172381229618107
0.0052,-0.000321266819862108
0.0053,0.00170553034104938
0.0054,-0.00518230940514046
0.0055,0.00057093196541267
0.0056,0.000479657198464284
0.0057,0.0015440255947487
0.0058,-0.00400826695491309
0.0059,0.000784419700373334
0.006,0.0065182814140323
0.0061,0.00860960129715922
0.0062,-0.00144487265317652
0.0063,0.0021312489475564
0.0064,-0.00129008311685507
0.0065,0.0014487697507387
0.0066,-0.00650598481921011
0.0067,-0.000369992545892283
0.0068,0.0028674512206519
0.0069,0.00101486972220328
0.007,0.00222767913116171
0.0071,0.00191043497705296
0.0072,-0.00410201979384078
0.0073,-0.0041599024222351
0.0074,-0.00248118134493904
0.0075,0.000434259589086499
0.0076,-0.0105274953306801
0.0077,-0.0018965119165127
0.0078,-0.00360442358717649
0.0079,0.000730426920698084
0.008,-0.00156850207224415
0.0081,0.000862630244785227
0.0082,0.00210561442866505
0.0083,0.00516336127423599
0.0084,0.00331351906180775
0.0085,-0.000787058685269931
0.0086,-0.00479681832013267
0.0087,0.00726777809137434
0.0088,0.00226822951522408
0.0089,-0.00633962955658193
0.009,0.00466890075928504
0.0091,0.00668962562227597
0.0092,0.00182359099251613
0.0093,-0.00451488975289427
0.0094,0.00101825263414711
0.0095,0.00743525443449023
0.0096,0.00774209741284504
0.0097,0.00380754132580305
0.0098,0.00493192337276528
0.0099,-0.00163360786150574
0.01,-0.00197345793998722
0.0101,-0.00192368083725152
0.0102,-0.00987185136350864
0.0103,0.00216333127729427
0.0104,0.00514793485053976
0.0105,-0.00481572511409895
0.0106,0.00068115315064458
0.0107,0.000268365762275897
0.0108,0.00695142799993508
0.0109,-0.00213918389399467
0.011,-0.0019717550922237
0.0111,-0.000881324650846039
0.0112,0.00690759317447145
0.0113,0.0023231544246752
0.0114,0.00459621397133598
0.0115,0.00297857570881503
0.0116,6.69819044894377e-06
0.0117,-2.6919085804561e-05
0.0118,-0.00236715287539113
0.0119,0.00175208955184402
0.012,0.00363036353689985
0.0121,-0.000847086822464787
0.0122,0.00172767238037128
0.0123,0.00614790538531566
0.0124,-0.000543761738558785
0.0125,-0.00169809437712049
0.0126,-0.000250351430348041
0.0127,-0.00149295035836961
0.0128,0.00824336756497843
0.0129,-0.00479095656190979
0.013,-0.00392487840432748
0.0131,0.00397772157323345
0.0132,0.00362386766899361
0.0133,0.00698644358990756
0.0134,0.00211901566740001
0.0135,0.00279931185634025
0.0136,-0.00138488621138037
0.0137,0.0038695913999552
0.0138,-0.0078854754355222
0.0139,0.0104779227435272
