PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,Cluster,file_name
-0.4403604836040975,-0.7391607537413244,-1.548174102036364,-0.6278555597314306,0.21115458372926904,0.8625681641868554,1,file_0.txt
2.1295238686709976,-0.5760130099927844,0.5822057364630561,0.43796461136288894,1.6179813566597312,2.059437608777836,3,file_1.txt
-1.321019586373665,-1.5324519176858284,0.6388373356544491,-0.49583614790783137,0.5895722748847402,-0.6753409473736518,3,file_2.txt
-1.018856713685484,-0.1378650085710283,0.8333328144229583,0.23579345010343628,1.9066513071253017,1.1704094942855683,3,file_3.txt
1.8444786551969183,1.0070636064183747,-0.2969529336908413,-1.9367903123062802,0.823971611713046,0.6996892708952215,1,file_4.txt
1.1848783123402227,-2.3423126024112118,-1.9988581272524433,1.2479249271077042,1.6707618026242075,1.5336644260313637,2,file_5.txt
-1.3395403546336473,-0.06465255226019158,1.0875280696944536,-0.42730257562649326,-0.5726666310174484,0.46439313830484497,2,file_6.txt
-0.12032224329634786,-0.5540533695732037,1.059609418253411,0.6132981635144032,0.9959578524077692,-0.9211605396899711,5,file_7.txt
-0.4393188807015149,-1.209666686981644,0.0769394992463285,-0.02103906831918478,0.24917301400057656,-0.16834152749541093,2,file_8.txt
-0.3491373525843956,-2.9396256705305945,1.2445199777651874,-1.3443986632130793,0.8931139828782193,2.063287039832239,3,file_9.txt
-0.2887054007434358,-0.9137425641900069,0.1550602785168262,0.2542716560144628,-0.38473631461722974,-0.33313196202685974,2,file_10.txt
0.01299383575869512,-0.3796357955801267,1.6534577806965651,-1.8056703658795787,1.62018932238896,0.39994725900220124,2,file_11.txt
0.7829659856527396,0.9276006606742841,-0.1109858739317673,-0.5082716362518451,0.10440150832356511,1.693082320329004,4,file_12.txt
-0.7422262251243509,0.576126024363873,-0.5420267371111663,-0.6162734193730799,0.7442001089779324,-0.536318318864669,4,file_13.txt
-1.0696806103078265,-0.17582479985989807,-1.1493676297199429,0.6729577039675838,-0.8010375479310575,-0.9980961374457369,2,file_14.txt
1.4185950457755543,-0.21295883646761263,0.15517015900910472,0.3357490541088435,0.7044549926664335,-0.3749445794436794,4,file_15.txt
-0.9339111356797384,-0.3917120570532189,-1.5188102447008143,0.34623114952234063,-0.10597719758344597,-0.6589184222374923,2,file_16.txt
0.0016483281596209533,-0.1287433214938893,-0.2898704496328096,0.2531507157207454,0.1273980160651889,-0.3961360110585636,3,file_17.txt
0.335372360609299,1.2177306572427167,1.668870012151889,-1.6992399548189878,-1.3833517771709232,2.056453998061908,5,file_18.txt
-1.0842501392101034,1.1322489881603321,1.1891922574800233,0.2696912683270545,-0.17715059001187616,0.09115017771546502,2,file_19.txt
1.8064780127148101,0.3467841487403947,-0.4421918044084511,-1.096597133363854,-1.862055916907455,1.8207379998482078,4,file_20.txt
-0.030024793082541325,1.2751277764978093,-0.5256198810631664,-0.4918346494463881,-0.7111271881731069,0.22494439433836103,3,file_21.txt
-1.745094864710254,0.3632958181339518,-0.10175579061464965,0.15914859128358078,1.208866384705923,-0.7770625597994244,1,file_22.txt
-1.380767732804655,0.9845553388873749,-0.9260821115036032,1.2543861362836684,-0.4768736828657785,-0.8557883604304584,4,file_23.txt
-2.8723205930865374,-1.4234174927123442,0.5089449687813313,-1.112249506230999,0.4540231497570092,-0.90880163116057,2,file_24.txt
-0.12562044650956905,0.009821894767512452,-1.246183641517043,0.2792442125389883,-2.0847212794860748,-0.6129034183142417,3,file_25.txt
-1.1037291190614311,0.6251193642020794,-0.7299670232603843,0.05985636828105906,-0.23337694314333093,0.9986120838747035,2,file_26.txt
1.9628796017538535,-0.9161769146741037,0.44757424492422093,-0.8559599048883798,-0.7340916722281414,0.4911468753395879,4,file_27.txt
0.8758817721233219,2.3615874560028147,-0.5006240611416902,0.8896302667316198,0.34028927135176645,1.4658649908851802,3,file_28.txt
-0.6422284507751382,1.0718117202597974,-0.15284864925988145,-0.7859623984931504,-0.8679364978914563,2.0467454528596485,4,file_29.txt
-0.9282222280989351,0.24914620533925771,-0.20087091489904133,-0.0905682089418565,-0.3874861659416191,-1.1313863419267272,5,file_30.txt
0.2931396826790355,-1.6595586141106144,0.11533680548057873,-0.45939141620036783,0.23114680536320525,-1.3786659844658327,1,file_31.txt
0.07880082226891164,-0.4511190761742295,0.4380967846296432,0.4501419859746997,-0.6661813604998469,0.5891882606119739,1,file_32.txt
-0.8185193848017632,0.18626494873577112,-0.9371649235196613,-0.3565935501246863,-0.5966611664232573,1.288165424440285,1,file_33.txt
-0.3156096212987967,1.9023173243257636,0.04723012851250509,0.36042908014299097,0.4061753441075341,-0.3483515553722857,3,file_34.txt
0.29159164210857297,0.8344266488584662,-1.6259064958852072,1.920148505711938,0.33698247003865217,0.011875257088360427,2,file_35.txt
0.4882743913770799,1.1163354680667716,0.13636987115934385,-1.386611647694978,1.9533989071010447,-0.909703764949737,5,file_36.txt
1.062688046614323,-0.7048859023759529,-2.694637259081348,1.0178353132516944,-0.30852742050106896,1.6055379732823716,5,file_37.txt
0.6729650343651105,1.7020878153215515,0.36842442353946253,-0.05686668165593869,-0.6755365950423291,1.446868824379078,5,file_38.txt
-0.8839119523312108,0.61401560539027,-1.2162508261073464,1.0836064422008376,0.6323069756511431,-0.24110719247992418,5,file_39.txt
1.3479344685552432,0.5442950933472968,-0.3537619488060107,-1.5491748278176294,1.1412591058513888,0.7233308590457878,1,file_40.txt
0.7393772943893203,-0.3724332385245803,-0.027278504610955972,0.8806754939047722,-1.3834487035321703,2.0624457546909953,3,file_41.txt
0.5949121070560587,-1.2092425316748396,-0.34689092551208517,-0.596101756081807,0.7090243471036843,-1.8863714081200775,3,file_42.txt
-0.9224409364504177,-0.12757498719012036,-0.7311271530317236,-0.3870767593941375,0.047642774196657536,-1.1225927272038216,1,file_43.txt
-0.4846792457456019,1.0295205191908474,-0.5848087132934806,-0.4832281731987641,0.10719141004424589,0.2646563896334657,3,file_44.txt
0.6265756482326481,-0.22572741620651018,-2.009415780344533,1.1999052538888995,-1.9704413112411396,0.07359816536557938,2,file_45.txt
0.09434996838553729,-0.06263568861553645,0.348497010263138,0.4412545853547783,-0.16051456140401674,-0.48257006664612795,1,file_46.txt
-0.31426944486632935,-1.1207416461970472,-0.45078936277431797,0.45226760174334335,0.628668158584343,-0.44684610438683003,1,file_47.txt
1.3129494506630397,-1.120623042695281,0.5096960690588868,-1.1564448561363985,0.31053896279585474,-0.1620176374774035,1,file_48.txt
0.9295600324591065,-0.4817118765957351,-2.632853829221093,-0.38873333193171894,1.019377261629519,-0.036621122540699796,3,file_49.txt
-0.5194958091331626,0.2431037428019727,1.9760621747612983,1.0283540871811279,0.37313606842578745,-0.8856792272728015,1,file_50.txt
1.0968934781092194,0.11557612404059953,1.3287835860024746,-1.599756263509819,-0.6253833441237641,-0.8099670478099205,3,file_51.txt
0.4446901210658898,1.5218025055152704,0.28529514028324016,2.196833251232595,-0.8156346990690986,0.6079055454451152,3,file_52.txt
-0.6300983475404668,0.34436142721236,-1.1947419617867072,-0.5361676713965972,0.8031357309166595,0.5195214420191184,4,file_53.txt
0.16217724210939116,2.804139081549079,-1.1601448624312922,-0.6897418642323271,-1.731519360717408,0.9512830712997902,2,file_54.txt
0.6310071551419326,-0.10108091352508655,0.022161481374090537,-0.7617264908465533,0.05395824508670093,2.0890465351791008,4,file_55.txt
-1.0108080912189623,1.7234601727297965,-0.6670485177794165,-0.194869763917686,-0.04340566993886554,0.6592195427142921,2,file_56.txt
0.03531593515849502,-0.2748100667608911,1.8797069664979267,0.25960396609892655,0.7318641740211868,-0.3535258420031406,4,file_57.txt
0.30481649892792423,-0.7820805821335486,0.26639469180265646,0.6080453126347383,0.8946655773553068,-0.931005803401214,4,file_58.txt
-3.8974603352046384,-2.3525264694117984,1.7525312738585257,0.6454443469624194,0.8829318299271068,0.7208559329683286,3,file_59.txt
0.337210650917703,2.6920351323357843,0.778302317631878,-0.11780039486580038,1.1272819734373127,1.6586916624571744,1,file_60.txt
-1.2383371861352834,-0.07628686767013598,-1.3709364293786557,1.2452186533857665,0.7896379253588428,1.5600786034178777,3,file_61.txt
-0.6622662545017611,1.2409610993828433,0.7904909182523143,-0.7885491571837228,0.560844815284557,-0.18919582771331728,4,file_62.txt
1.4576586947336911,-0.018892069892484643,0.28965386813783195,-0.43742683763203255,-1.2628121990030916,-0.7438393279939567,3,file_63.txt
-0.8376457337961444,-0.34955022874677755,-0.9728100896525645,-0.513352757907183,-0.11497872063587167,0.8984017507474963,4,file_64.txt
-0.5270950965207555,-0.6316289844193512,0.4895090789587928,-0.7678393036421997,1.5347625447020528,-0.919250676422595,1,file_65.txt
-0.3022275302230865,0.1279809636187041,-0.9431155260416545,1.559567261698074,0.39650402339326074,0.3865212574625223,1,file_66.txt
-1.551567981221618,0.8780920281175046,2.6873961354626124,0.4652904776100709,-1.5210142302658114,-0.6568950304024318,4,file_67.txt
-0.9906785562215653,-1.4043078689914648,-0.8358638295379063,-0.5563692832987003,0.7697562125788553,0.1247181462495352,2,file_68.txt
0.43537145778675423,0.12416105953486371,-0.7380791188447142,0.7341415775846268,0.7880484933869019,-1.1359052463468722,1,file_69.txt
-0.9467895230283185,-0.3271342460585697,-0.6970759095658305,-0.3636093339466203,-1.089992195925819,-0.5897781553750866,2,file_70.txt
-0.05359730752294945,-0.6307715050029927,1.5120331808324414,-0.15913584531055028,-0.18530753639034198,1.315686333072513,3,file_71.txt
0.1542138512273918,1.4434407619978102,-2.1931077403093022,-0.5409186600554609,-0.27619149011936567,-0.1067476823108955,2,file_72.txt
0.4666560532744607,-0.7596297761995685,1.55566102644976,-0.9388495061533721,1.8329921049834974,-0.5654365834959708,1,file_73.txt
-1.3947247494647057,-0.02720108694788548,-0.6508561945114674,-0.2902762470578002,0.04708848460426271,-0.5524711646432513,2,file_74.txt
0.5862722248689676,-1.6747420890705822,-0.7802873102255379,-1.7571310690447086,-0.9763761264859283,-0.7143966806589986,2,file_75.txt
1.051062865674778,0.8150367157858531,-2.343613921648466,-0.2457375710417592,1.4642480536300433,0.29683906678653466,5,file_76.txt
-0.9778172015943944,0.44398741206540315,-0.47837727567711413,0.8964374506558911,-0.38168178906171524,1.5702909523705662,1,file_77.txt
-1.1455880101604943,-1.6699080931154617,-0.3421027943265797,-1.107295391408649,0.45408090226210013,-0.36902416143961714,2,file_78.txt
0.7408312288131458,-1.8574952390133044,1.025959023533869,0.3088079019362439,1.1717041259147136,-0.013997624391129422,4,file_79.txt
0.499167112990609,0.39526408717849243,-0.7115884626650194,0.24740924578539678,-0.5313960463497559,1.1353203545832522,4,file_80.txt
0.46166512067833565,-0.43840508763226776,-0.06142459184738771,-1.4673472742288338,-0.4839871659808391,-1.132638594822385,3,file_81.txt
-0.38629929577541694,-0.2368237485952027,-0.9852396816203967,-1.8281728457081459,-2.457626325445019,1.258780020548767,4,file_82.txt
-1.4078637740873825,0.3082153605673702,0.8802212766119311,-0.3177184076776987,-1.3268057066121257,-0.46532653682250513,3,file_83.txt
-0.515070443056604,-0.42993060758814855,0.45306937449280354,0.9090968649630972,1.180514788384578,-0.1783556853004675,2,file_84.txt
2.6840848834559443,-0.3065702812303817,0.49871893201695305,0.08336298065100672,-1.8737985244399213,1.4626682224427092,5,file_85.txt
-0.6849215864487472,-2.740768221065042,-0.957725502693977,1.399518952790427,-1.4275315929196073,0.44205360327898074,1,file_86.txt
-0.6825175007384131,0.007799587953728439,-0.1017443327055037,1.9971131413618688,-0.31733595409370047,-0.016372222720273492,5,file_87.txt
-0.3680090308255724,-1.38631070279496,1.1003478946338907,0.01619863260337995,0.6267948615712948,-0.9274183179379065,3,file_88.txt
-0.6996272749069425,-0.8082312967553175,2.4876050854435063,0.7529352457256128,-0.6543945876455038,0.7440838924061,1,file_89.txt
